Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
MIS18A,-0.443812129,0.890765809,-3.366569927,0.001711832,0.006071075,-1.579034302,0.590156253,1.071131542
ATP2A1,0.291125495,-0.427630248,3.366393465,0.00171268,0.006072477,-1.579495576,-0.220037714,-0.552185768
CTNNBL1,-0.236426781,2.805640695,-3.366195973,0.00171363,0.006074238,-1.580011803,2.664896722,2.890087078
RAB3IP,0.221054932,-0.058438281,3.365742544,0.001715812,0.006080366,-1.581196969,0.082196594,-0.142819207
OLA1,-0.24623606,1.848171752,-3.36526056,0.001718134,0.006086988,-1.582456675,1.684432479,1.946415316
ZZEF1,0.278882649,2.108244194,3.364991658,0.001719431,0.006089975,-1.583159431,2.29045692,1.998916558
ZNF346,0.309646151,1.441012615,3.364638043,0.001721139,0.006094412,-1.584083533,1.639776679,1.321754176
NDUFS2,-0.135543282,3.805217604,-3.364518387,0.001721717,0.006094849,-1.584396218,3.726938726,3.852184931
FAM43A,-0.375741308,2.870601645,-3.364384204,0.001722365,0.006095536,-1.584746857,2.645943727,3.005396395
CREB1,0.348401369,2.350115123,3.36394721,0.001724478,0.006099796,-1.585888732,2.564537011,2.22146199
OGDH,-0.301722785,4.224302156,-3.364035549,0.001724051,0.006099796,-1.585657907,4.050127954,4.328806678
ARL4D,-0.606754382,0.071122187,-3.363307661,0.001727575,0.00610914,-1.587559745,-0.285397207,0.285033823
ANO6,0.286182324,1.629122941,3.363058675,0.001728783,0.006111798,-1.588210248,1.785292141,1.535421421
ASXL2,0.233403419,1.066519604,3.360915602,0.001739207,0.006147031,-1.593808183,1.20648117,0.982542664
REM2,0.587652653,3.417531018,3.360684627,0.001740334,0.006149394,-1.5944114,3.787165155,3.195750536
TNS1,1.133951421,2.441572853,3.35926645,0.00174727,0.006169025,-1.598114626,3.103909919,2.044170614
HIF1A,0.442850155,3.861203339,3.35944864,0.001746377,0.006169025,-1.597638929,4.133202496,3.698003845
SLC18A2,0.411566247,-0.259727627,3.359277743,0.001747214,0.006169025,-1.598085142,0.011780979,-0.422632791
PDZD11,-0.391489781,2.274239813,-3.358713616,0.00174998,0.00617697,-1.599557989,2.032482102,2.41929444
CD79B,-1.090708508,4.087633566,-3.358365283,0.00175169,0.006181379,-1.600467365,3.438152161,4.477322409
TXNDC15,-0.314708749,2.336947008,-3.357268369,0.001757086,0.006198788,-1.603330693,2.142711744,2.453488166
PLAC8,-0.39835158,3.844302539,-3.356931349,0.001758747,0.006201385,-1.604210329,3.572742869,4.007238341
TNFRSF4,-0.701531278,1.5401551,-3.357020164,0.001758309,0.006201385,-1.603978524,1.117327188,1.793851846
OSTM1,0.423628297,2.441447284,3.356703362,0.001759871,0.006203719,-1.604805358,2.686783168,2.294245754
H2AFY2,-0.525734511,0.518942785,-3.355960038,0.001763542,0.006215026,-1.606745226,0.152733755,0.738668203
PLCXD1,-0.300837327,1.603223894,-3.354558002,0.001770486,0.006237857,-1.610403511,1.416323314,1.715364243
TATDN3,0.278697048,1.668720243,3.35438454,0.001771346,0.006239252,-1.610856061,1.836827016,1.567856178
STRAP,-0.247540537,3.985830075,-3.353996546,0.001773274,0.006242761,-1.611868266,3.826016463,4.081718243
MAF,-0.489229345,1.642794145,-3.354087992,0.001772819,0.006242761,-1.611629707,1.30568377,1.845060371
ITCH,0.268597854,2.810827998,3.353582483,0.001775332,0.006248368,-1.612948408,2.972650154,2.713734704
NDUFB9,-0.373449166,3.710534457,-3.353368382,0.001776398,0.006250478,-1.613506895,3.476711054,3.850828498
TRAK2,0.475628768,2.109468742,3.353070157,0.001777883,0.006254063,-1.614284785,2.386161081,1.943453339
KLC3,1.004573662,1.474163095,3.352592815,0.001780262,0.006260791,-1.615529807,2.062927066,1.120904713
CYTH1,-0.25304847,5.121077055,-3.351513886,0.001785652,0.006278098,-1.618343557,4.968230658,5.212784894
ALG5,-0.377666227,1.699858161,-3.350933668,0.001788556,0.006286663,-1.619856509,1.44929083,1.850198559
SSBP1,-0.27107894,2.106555351,-3.350590686,0.001790276,0.006291057,-1.620750785,1.942926024,2.204732947
ZNF175,-0.276879905,0.119506364,-3.350169733,0.001792388,0.00629683,-1.621848296,-0.048007748,0.22001483
COX6A1,-0.337711884,5.202293699,-3.349418415,0.001796163,0.006308442,-1.623806946,5.000004401,5.323667279
BTN2A1,0.345801884,3.801140713,3.348018937,0.001803217,0.006331556,-1.627454679,4.008312721,3.676837508
KIR2DL4,0.540666265,-0.111503376,3.347736401,0.001804644,0.006334909,-1.628191007,0.199395103,-0.298042463
CASD1,-0.328516362,0.580855973,-3.347271815,0.001806993,0.006341495,-1.629401707,0.367402012,0.708928349
RAB27A,0.359027175,4.506500367,3.34652755,0.001810762,0.006353061,-1.631341057,4.72092843,4.377843529
FHL2,0.312285872,-0.480618643,3.345926757,0.00181381,0.006362091,-1.632906385,-0.300279352,-0.588822217
RBM43,0.382335871,0.853501391,3.345478604,0.001816087,0.006368412,-1.634073921,1.075247136,0.720453944
THEM6,-0.365793389,1.824598193,-3.344629857,0.001820407,0.006381892,-1.636284854,1.595638246,1.961974162
ADRA2A,0.357722903,-0.514058163,3.342870952,0.00182939,0.006411708,-1.640865717,-0.305511074,-0.639186416
M1AP,0.29841986,-0.42886467,3.342488151,0.001831351,0.00641439,-1.641862503,-0.26320335,-0.528261463
SDF2,0.232959673,3.343373775,3.342620345,0.001830673,0.00641439,-1.641518289,3.497111468,3.251131159
PSMB1,-0.303441708,4.747053892,-3.342441468,0.00183159,0.00641439,-1.641984061,4.563791421,4.857011375
USP49,0.264552399,0.11903174,3.342303588,0.001832297,0.00641519,-1.642343071,0.278523294,0.023336808
NOV,0.73861886,2.186326955,3.342009318,0.001833806,0.006417125,-1.643109264,2.645687753,1.910710476
LEP,0.225992456,-0.746538898,3.342047404,0.001833611,0.006417125,-1.643010101,-0.601132127,-0.83378296
RPL41,-0.831325882,7.817263738,-3.338268226,0.001853098,0.006482941,-1.652846749,7.300280316,8.127453792
FUT7,0.539605168,4.725088427,3.337875118,0.001855136,0.006485491,-1.653869602,5.064241305,4.5215967
SEMA6B,0.509029688,0.082258429,3.337663111,0.001856236,0.006485491,-1.654421209,0.385749974,-0.099836497
GAS7,0.463347645,3.588646239,3.337568455,0.001856727,0.006485491,-1.654667483,3.876621527,3.415861065
MCCC1,-0.30254353,1.035912753,-3.337878996,0.001855116,0.006485491,-1.653859513,0.863882175,1.1391311
SETMAR,-0.304987458,0.125395869,-3.33771944,0.001855944,0.006485491,-1.654274653,-0.066033415,0.240253439
ACO2,-0.317187009,3.767335078,-3.337626913,0.001856424,0.006485491,-1.654515388,3.58712918,3.875458616
SBNO2,0.505614369,5.272801778,3.337229584,0.001858488,0.00648995,-1.655549115,5.580870086,5.087960793
ASB8,0.184582561,3.36905969,3.336896841,0.001860218,0.0064943,-1.656414759,3.489244586,3.296948753
ZNF518A,0.260839325,0.456265916,3.336335623,0.001863139,0.006502806,-1.657874679,0.60785507,0.365312423
IQGAP1,0.463302411,4.850206822,3.335702791,0.001866438,0.006505857,-1.65952073,5.140694606,4.675914151
FRMD3,0.440442119,0.148362265,3.335864417,0.001865595,0.006505857,-1.659100342,0.392213464,0.002051546
NADK,0.366502145,6.228271847,3.335872184,0.001865555,0.006505857,-1.659080141,6.463285733,6.087263516
MLXIP,0.3309608,2.691222369,3.336008851,0.001864842,0.006505857,-1.658724662,2.901106218,2.565292059
CPSF1,-0.453638935,2.99747541,-3.335779258,0.001866039,0.006505857,-1.659321842,2.731862854,3.156842944
FAF2,0.155880353,1.873183894,3.335136029,0.001869398,0.006511097,-1.660994783,1.971799446,1.814014563
STARD13,0.135860799,-0.912258573,3.335183233,0.001869151,0.006511097,-1.660872019,-0.829473084,-0.961929867
PRPSAP2,-0.23233008,1.598680537,-3.335226087,0.001868927,0.006511097,-1.660760566,1.466192155,1.678173567
TMEM219,-0.322986373,4.00235378,-3.33399092,0.001875391,0.006530277,-1.663972598,3.800786951,4.123293877
RDH13,-0.326552538,0.307844095,-3.333560383,0.00187765,0.006536443,-1.665092052,0.107503496,0.428048454
DCAF12,0.951275607,5.883945382,3.33217899,0.001884912,0.006558757,-1.668683317,6.417624166,5.563738111
FAM49A,0.378846378,3.733551668,3.332155209,0.001885038,0.006558757,-1.668745132,3.971354345,3.590870062
DDX28,-0.219034534,2.450269886,-3.330844315,0.001891955,0.006581118,-1.67215235,2.31168672,2.533419785
PTPRE,0.348299393,3.478514818,3.330008704,0.001896377,0.00659479,-1.674323847,3.693166738,3.349723666
NIPSNAP1,-0.275318288,2.625339142,-3.329582198,0.001898638,0.006600941,-1.67543209,2.449574978,2.73079764
EPHX2,-0.410232088,0.656997811,-3.328646308,0.001903608,0.006616505,-1.677863659,0.408721239,0.805963754
ATP13A1,-0.337420272,2.69681019,-3.328466352,0.001904565,0.006618116,-1.678331164,2.50003298,2.814876516
C12orf49,-0.219480091,1.712508653,-3.325829647,0.00191864,0.0066653,-1.685179451,1.576516667,1.794103844
ERG,0.315586097,-0.62270264,3.325636232,0.001919677,0.006667174,-1.685681687,-0.42356118,-0.742187516
UTP15,-0.212914501,0.237739883,-3.325318758,0.001921379,0.006671359,-1.68650603,0.116405623,0.310540439
FPGT,0.330065752,0.880102989,3.324848638,0.001923903,0.006678392,-1.687726652,1.094235909,0.751623236
RAB15,-0.534368074,0.06642211,-3.324722321,0.001924581,0.006679019,-1.688054605,-0.248787519,0.255547888
TMEM42,-0.416633324,0.873086476,-3.324523166,0.001925652,0.006681005,-1.688571652,0.610821629,1.030445385
PON2,-0.268843172,0.278884307,-3.323967834,0.001928639,0.00668964,-1.690013318,0.109192759,0.380699236
SIVA1,-0.301690824,2.117800883,-3.323830406,0.001929379,0.006690476,-1.690370066,1.944471598,2.221798455
VSIG10,0.504318659,-0.049496981,3.32369846,0.00193009,0.006691211,-1.690712576,0.306575078,-0.263140216
TCERG1,-0.251859159,1.131748786,-3.323282356,0.001932333,0.006697256,-1.691792664,0.980277687,1.222631446
NEXN,0.367223034,0.117248553,3.322953283,0.001934109,0.006701679,-1.692646792,0.341595335,-0.017359515
CLCN3,0.224305622,1.300068099,3.322730353,0.001935312,0.006704118,-1.693225395,1.437974684,1.217324148
RBBP5,0.194933068,2.369423009,3.322537355,0.001936355,0.006705174,-1.69372629,2.504582193,2.2883275
RPS6KA4,-0.49168585,3.931777906,-3.32248888,0.001936617,0.006705174,-1.693852098,3.625131184,4.11576594
OSBP2,1.121749097,2.89797594,3.321746297,0.001940635,0.006714139,-1.695779197,3.538481929,2.513672347
PPP1R15B,0.346137577,3.211905776,3.321650446,0.001941154,0.006714139,-1.696027924,3.416966845,3.088869135
NPEPL1,0.284904337,3.041132198,3.321640296,0.001941209,0.006714139,-1.696054264,3.226851089,2.929700863
SH3YL1,-0.322553961,0.29727328,-3.321731792,0.001940713,0.006714139,-1.695816835,0.090880525,0.421108934
RGS3,0.364987984,2.306240572,3.321484226,0.001942054,0.006714656,-1.696459247,2.531016125,2.171375239
TMEM52B,0.201369652,-0.833885174,3.321427969,0.001942359,0.006714656,-1.696605224,-0.703537094,-0.912094022
TMEM184B,0.388993056,3.185501187,3.32100661,0.001944644,0.006716737,-1.697698542,3.431215635,3.038072518
GTF2H2C,0.334390516,1.145829303,3.321004465,0.001944656,0.006716737,-1.697704106,1.365586406,1.013975041
TAF4,0.27380603,1.127122406,3.320947671,0.001944964,0.006716737,-1.697851468,1.310694776,1.016978984
KANSL1,0.235155234,2.27535451,3.320998658,0.001944688,0.006716737,-1.697719175,2.421625696,2.187591799
SIGLEC8,-0.911992078,1.104228674,-3.319981355,0.001950215,0.006733137,-1.700358491,0.583826192,1.416470163
MOAP1,-0.269958831,2.871343338,-3.319290297,0.001953979,0.006744395,-1.702151138,2.705038721,2.971126108
TMEM256,-0.860163661,2.3453227,-3.317755391,0.001962363,0.006771591,-1.706132038,1.800766968,2.67205614
SLC14A1,0.849844411,1.44180202,3.31747604,0.001963892,0.006774497,-1.706856447,1.936580385,1.144935001
YIF1A,-0.360864447,2.712422497,-3.317417132,0.001964215,0.006774497,-1.707009202,2.492962623,2.844098422
LRRC37B,0.215468537,0.901616101,3.3172524,0.001965118,0.006775867,-1.707436362,1.033267092,0.822625507
HOXB3,-0.22159279,-0.472399704,-3.317092115,0.001965996,0.006777155,-1.707851981,-0.61156953,-0.388897808
OVGP1,-0.385889178,0.213180227,-3.316732333,0.00196797,0.006780473,-1.708784853,-0.008194553,0.346005095
ST6GALNAC6,-0.512215186,2.448582531,-3.316784638,0.001967683,0.006780473,-1.708649236,2.12900493,2.640329092
ZNF575,-0.417254924,0.812233441,-3.315765811,0.001973281,0.006795282,-1.711290657,0.551570749,0.968631055
POLR2L,-0.458004065,4.057664498,-3.315811622,0.001973029,0.006795282,-1.711171896,3.790808501,4.217778096
R3HDM4,0.493553707,8.308771409,3.315325308,0.001975707,0.006801887,-1.71243257,8.615148044,8.124945428
GALNT1,0.295084485,2.765894548,3.315222785,0.001976272,0.006802086,-1.71269833,2.938559708,2.662295452
RBBP9,-0.303681883,0.892099677,-3.314356383,0.001981051,0.006816788,-1.714944016,0.686122313,1.015686096
CFL1,-0.194740912,7.39074446,-3.313949185,0.001983301,0.00682278,-1.715999346,7.275668867,7.459789815
CLUH,-0.352533304,1.730573835,-3.313655256,0.001984927,0.006826622,-1.716761076,1.520918462,1.856367058
NCOA6,0.375156841,1.782103729,3.313491789,0.001985832,0.006827983,-1.717184691,2.031622434,1.632392507
DGCR2,0.288134341,4.623990922,3.312222935,0.001992868,0.006850419,-1.720472461,4.80395191,4.51601433
ANKMY1,-0.191050151,0.452426711,-3.311022256,0.001999547,0.006871619,-1.723582938,0.323758882,0.529627408
PARP15,-0.669335575,2.186306173,-3.310854806,0.002000481,0.006873065,-1.724016683,1.745675404,2.450684635
GALNT4,0.724546093,0.534303681,3.310309767,0.002003521,0.006881749,-1.725428416,0.97149885,0.271986579
BCL2A1,0.823146559,4.896463226,3.309433731,0.002008418,0.006896801,-1.727697209,5.378663237,4.607143218
GLRX3,-0.21075865,1.546945957,-3.309267513,0.002009348,0.00689823,-1.72812765,1.416317608,1.625322967
ZMYM2,0.227095683,1.304587873,3.308425456,0.002014067,0.006912662,-1.730308069,1.446227405,1.219604155
DEF8,0.300942932,4.341633275,3.308314052,0.002014692,0.006913039,-1.730596515,4.542529523,4.221095527
DPCD,0.652192561,0.828929615,3.307553174,0.002018967,0.006924164,-1.732566428,1.204090775,0.60383292
ATXN1L,0.171089778,1.603277604,3.307553825,0.002018963,0.006924164,-1.732564743,1.709477122,1.539557893
BCS1L,-0.309021388,1.230248385,-3.307370179,0.002019996,0.006925923,-1.733040166,1.026654383,1.352404786
ZDHHC18,0.377801146,6.286461679,3.307157038,0.002021196,0.006928265,-1.733591925,6.517283144,6.147968799
LIPH,0.235232705,-0.661511834,3.306157609,0.00202683,0.006945801,-1.736178896,-0.526106746,-0.742754887
SEMA4F,-0.25677233,-0.058861382,-3.305263475,0.002031883,0.006961339,-1.738492948,-0.213044942,0.033648754
DPYD,0.367995165,2.96440845,3.304866409,0.00203413,0.00696726,-1.739520457,3.187650354,2.830463308
PPARG,0.185594882,-0.768861024,3.302629269,0.002046839,0.007009,-1.745308349,-0.653455659,-0.838104243
TUFT1,0.450869735,0.521568262,3.302408417,0.002048098,0.007011324,-1.745879618,0.792443521,0.359043107
SH3BGRL3,-0.311825695,8.946862966,-3.302326757,0.002048563,0.007011324,-1.746090838,8.767020924,9.05476819
EPB42,1.191891657,3.39610086,3.30213265,0.00204967,0.007011535,-1.746592899,4.076600605,2.987801013
PNPLA7,-0.364455858,-0.185581823,-3.302155288,0.002049541,0.007011535,-1.746534348,-0.387080662,-0.064682519
TMF1,0.320545031,1.762333819,3.302016176,0.002050335,0.00701202,-1.746894154,1.954747167,1.646885811
RUSC1,-0.283736076,1.230699848,-3.301678794,0.002052261,0.007015031,-1.747766746,1.044912767,1.342172096
ZNF528,-0.317736852,0.022381016,-3.301745044,0.002051883,0.007015031,-1.747595403,-0.168601231,0.136970364
GLO1,-0.477552151,2.928760108,-3.301458951,0.002053517,0.007017536,-1.748335311,2.644484609,3.099325407
TBKBP1,0.61250411,3.560159786,3.300368068,0.002059761,0.00703708,-1.751156283,3.934078789,3.335808384
JADE2,-0.275835667,2.696896477,-3.299684582,0.002063682,0.007048681,-1.752923482,2.527516824,2.798524269
FMNL2,0.2860336,-0.371713778,3.29931486,0.002065806,0.00705414,-1.753879336,-0.209070776,-0.469299579
VWF,0.360028929,-0.184223146,3.298484759,0.002070583,0.007068651,-1.756025209,0.028422992,-0.311810828
GMCL1,0.393535079,1.940992345,3.298251143,0.002071929,0.007069857,-1.756629071,2.176987023,1.799395538
TATDN2,-0.209970665,3.187974034,-3.298240526,0.00207199,0.007069857,-1.756656513,3.056126208,3.267082729
LRRC24,-0.456029808,0.166375861,-3.297558404,0.002075926,0.007081484,-1.758419555,-0.090615817,0.320570868
ZNF382,-0.183717711,-0.598352015,-3.297136129,0.002078366,0.007088004,-1.759510881,-0.715358417,-0.528148174
KDM5A,0.356196914,2.237587499,3.296823588,0.002080173,0.007092365,-1.760318561,2.46927002,2.098577986
DGKE,-0.235539693,0.095878905,-3.296278036,0.002083332,0.00710133,-1.761728296,-0.054125099,0.185881308
AGK,-0.335374945,0.870304334,-3.296133094,0.002084172,0.007102389,-1.762102812,0.645106115,1.005423265
CMTM1,0.602316554,1.043254449,3.295595839,0.002087289,0.007111202,-1.763490944,1.400794539,0.828730396
NUAK2,0.324338438,4.964755828,3.295158415,0.002089829,0.00711805,-1.764621047,5.175691436,4.838194464
EDC4,-0.285008555,2.845619477,-3.294735639,0.002092288,0.007124614,-1.765713226,2.683592771,2.9428355
ZFP1,-0.326577679,0.387332148,-3.294310287,0.002094764,0.007131235,-1.766811982,0.176072936,0.514087676
CSF3R,0.42484144,8.68322494,3.293324494,0.002100513,0.007148254,-1.769358146,8.949882313,8.523230516
BCL2L13,0.281059291,2.149578864,3.293270413,0.002100829,0.007148254,-1.769497818,2.327012395,2.043118745
RXRA,0.401151516,4.751081727,3.29270475,0.002104135,0.007157688,-1.770958641,5.008095365,4.596873544
IDS,0.321838668,4.561185959,3.291670833,0.002110191,0.007176469,-1.773628365,4.763227259,4.439961179
ZNF525,-0.258764894,-0.105525799,-3.291503203,0.002111175,0.007177994,-1.774061166,-0.26844015,-0.007777189
EOMES,-0.729740043,2.471091633,-3.291106172,0.002113506,0.007184098,-1.775086205,1.954628747,2.780969364
MCL1,0.337141794,7.67817289,3.290707093,0.002115851,0.007190248,-1.776116463,7.873958636,7.560701443
B9D2,0.505903553,3.160025532,3.289635722,0.00212216,0.007209861,-1.778881956,3.482048981,2.966811463
PARP9,0.612469764,3.616032856,3.289462364,0.002123183,0.007211509,-1.779329392,3.966985298,3.40546139
CCDC136,-0.173547529,-0.66084568,-3.289005817,0.002125878,0.007218835,-1.780507673,-0.768862249,-0.596035738
CASC4,0.449651021,2.509863763,3.288494182,0.002128902,0.007227275,-1.781828019,2.764851784,2.356870951
NTSR1,0.72019643,0.134372452,3.288162872,0.002130863,0.00723027,-1.782682951,0.522374402,-0.098428718
CSNK2A2,-0.201201639,2.359858758,-3.288229775,0.002130466,0.00723027,-1.782510315,2.236991202,2.433579292
PRR3,-0.230886757,1.324577361,-3.287583352,0.002134296,0.007240089,-1.784178263,1.188501341,1.406222973
USP46,-0.193779909,-0.278730399,-3.287175301,0.002136717,0.007246468,-1.785231052,-0.404949618,-0.202998868
TGM2,0.707880503,0.731259954,3.286919088,0.002138238,0.007249509,-1.785892056,1.159298885,0.474436595
TIPARP,0.372876781,2.074027166,3.286842267,0.002138694,0.007249509,-1.78609024,2.295485809,1.941151981
WNK1,0.486434896,3.174975435,3.286145082,0.00214284,0.007261726,-1.787888738,3.471264367,2.997202075
CD58,0.456879378,3.136608726,3.285846554,0.002144617,0.007265914,-1.788658772,3.408988997,2.973180563
DRC7,0.262267981,-0.630378814,3.284459838,0.002152892,0.007288427,-1.792235204,-0.461076003,-0.731960501
GPAA1,-0.281533602,3.936701092,-3.284504322,0.002152627,0.007288427,-1.792120491,3.760590976,4.042367162
ZNF57,-0.29288684,0.106808304,-3.284505124,0.002152622,0.007288427,-1.792118423,-0.064165517,0.209392597
ODF2,-0.219789882,1.726378495,-3.284164383,0.002154659,0.007292568,-1.792997094,1.599075956,1.802760018
