Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
CAST,0.0424085,6.616953,0.362415927,0.724903757,0.790170393,-6.541226663,6.631089167,6.588680667
EIF4E,-0.043620333,4.463990778,-0.361673119,0.725441149,0.79069485,-6.541514384,4.449450667,4.493071
PMEPA1,-0.115591,3.46606,-0.360720126,0.726130831,0.791385203,-6.541882678,3.427529667,3.543120667
PLCD1,-0.050076333,3.925437444,-0.360385241,0.726373249,0.79151676,-6.542011873,3.908745333,3.958821667
ZNF208,-0.164570533,0.255918944,-0.360299244,0.726435506,0.79151676,-6.542045031,0.2010621,0.365632633
BAP1,0.050171333,4.330143222,0.360256471,0.726466472,0.79151676,-6.542061521,4.346867,4.296695667
TNFAIP8L3,0.18164765,0.359529867,0.360242223,0.726476787,0.79151676,-6.542067013,0.420079083,0.238431433
SLC39A8,0.079628667,4.185396444,0.360160109,0.726536237,0.791520179,-6.542098662,4.211939333,4.132310667
PTGIR,0.192116248,0.626096199,0.359801253,0.726796066,0.791730881,-6.542236891,0.690134948,0.4980187
PLCD3,0.075160423,-0.082786751,0.35973741,0.726842295,0.791730881,-6.542261469,-0.057733277,-0.1328937
PEX12,-0.078923333,1.987033444,-0.358614073,0.7276559,0.792555702,-6.542693231,1.960725667,2.039649
PLK3,-0.07186096,5.311504423,-0.357177138,0.728697157,0.793628331,-6.543243611,5.28755077,5.35941173
IRS1,-0.162095172,0.272579219,-0.356381006,0.729274316,0.794195381,-6.543547622,0.218547495,0.380642667
CCDC173,-0.227972383,0.815155711,-0.355773419,0.729714908,0.794613631,-6.543779192,0.739164917,0.9671373
CLEC14A,-0.0933916,-0.691277867,-0.355448044,0.729950896,0.794809032,-6.543903043,-0.7224084,-0.6290168
MICU1,-0.072276,6.366066,-0.355140479,0.730173995,0.79499037,-6.544020014,6.341974,6.41425
LZTS2,-0.049815833,3.542109444,-0.354631836,0.730543008,0.795330534,-6.544213242,3.525504167,3.57532
EDNRB,0.114321851,-0.282308666,0.35426682,0.730807867,0.795557263,-6.544351741,-0.244201382,-0.358523233
TMEM161A,-0.045992167,4.613172889,-0.354089759,0.730936357,0.795635517,-6.544418874,4.597842167,4.643834333
TMEM258,0.0463435,8.484145667,0.353561232,0.731319953,0.795977857,-6.544619071,8.4995935,8.45325
RFC3,0.069221,3.874631,0.353500389,0.731364117,0.795977857,-6.544642098,3.897704667,3.828483667
ZNF592,-0.0481185,4.949918333,-0.35340674,0.731432095,0.795990208,-6.544677534,4.933878833,4.981997333
COMMD1,0.043901833,7.623757889,0.353034647,0.731702217,0.796222526,-6.544818242,7.638391833,7.59449
PCP4L1,-0.170814588,-0.317027626,-0.352845059,0.731839863,0.796293526,-6.54488988,-0.373965822,-0.203151233
RPIA,-0.059313333,6.636951778,-0.352788723,0.731880767,0.796293526,-6.54491116,6.617180667,6.676494
PLPP2,-0.136066773,-0.475468126,-0.352484729,0.732101501,0.796472036,-6.545025931,-0.520823717,-0.384756943
C9orf40,0.098748833,4.346397889,0.352031597,0.732430575,0.796768374,-6.545196829,4.379314167,4.280565333
KCND3,-0.098151882,-0.126354794,-0.351692416,0.732676933,0.796974692,-6.54532461,-0.159072089,-0.060920206
GTF3C3,-0.0623555,3.824228,-0.350832182,0.733301891,0.797592772,-6.545648153,3.803442833,3.865798333
DTWD1,-0.080113,2.988795667,-0.350214368,0.733750859,0.798019349,-6.545880042,2.962091333,3.042204333
PPP2R3C,-0.0511525,5.953692333,-0.349819248,0.73403805,0.798269929,-6.546028138,5.9366415,5.987794
MAF,0.0693385,4.909439,0.349160563,0.734516907,0.798708722,-6.546274658,4.932551833,4.863213333
FAM156A,-0.098196167,1.729991556,-0.349027588,0.734613593,0.798708722,-6.54632437,1.6972595,1.795455667
WASL,0.0428665,5.371345667,0.348987802,0.734642523,0.798708722,-6.546339241,5.3856345,5.342768
SLC16A8,0.155282759,0.074775606,0.348951623,0.734668829,0.798708722,-6.546352761,0.126536525,-0.028746233
PIGQ,-0.071542333,3.249750111,-0.348477893,0.735013328,0.799021449,-6.546529677,3.225902667,3.297445
ZNF682,-0.092779167,2.456563222,-0.348192177,0.735221132,0.799139183,-6.546636265,2.425636833,2.518416
SPATA3,0.1643139,-0.665445,0.34815561,0.735247729,0.799139183,-6.5466499,-0.6106737,-0.7749876
UBQLN4,-0.056970976,4.217351484,-0.348094482,0.735292192,0.799139183,-6.546672691,4.198361159,4.255332135
EXT2,-0.049491833,4.660183778,-0.347289054,0.735878131,0.799714164,-6.54697262,4.6436865,4.693178333
BCL9,-0.088193968,1.134984439,-0.346822008,0.736217982,0.800021643,-6.54714623,1.105586449,1.193780417
PAN2,0.0573915,2.905480333,0.34662096,0.736364296,0.80011878,-6.547220893,2.924610833,2.867219333
LYPLA2,-0.064348034,7.018280895,-0.345983396,0.73682836,0.800561137,-6.547457387,6.99683155,7.061179585
ZNF320,0.111784383,1.244798822,0.34442953,0.737959839,0.801728513,-6.54803199,1.282060283,1.1702759
SF3B6,0.041494,8.943575667,0.344080916,0.73821378,0.801942414,-6.548160557,8.957407,8.915913
GSTM3,-0.198290755,1.037857545,-0.343904184,0.73834253,0.802020294,-6.548225687,0.971760627,1.170051382
ACYP1,0.067047,6.142074,0.343418161,0.738696644,0.802326474,-6.548404629,6.164423,6.097376
PRRG2,0.079564333,1.791556222,0.343360634,0.738738562,0.802326474,-6.548425792,1.818077667,1.738513333
AAR2,-0.053458833,5.183672778,-0.343246945,0.738821406,0.802354453,-6.548467607,5.165853167,5.219312
NABP1,0.072005333,4.031285889,0.343149374,0.738892508,0.802369676,-6.548503483,4.055287667,3.983282333
GLYATL3,0.16083518,-0.48871001,0.342050345,0.739693572,0.803177508,-6.548906899,-0.435098283,-0.595933463
TMEM114,-0.040007117,-0.903671844,-0.341956217,0.739762195,0.803189975,-6.548941392,-0.91700755,-0.877000433
EIF3D,-0.0527705,7.277126667,-0.341704929,0.739945408,0.803326844,-6.549033429,7.2595365,7.312307
MCEE,-0.056683167,5.571406889,-0.341417423,0.740155047,0.80349238,-6.549138651,5.5525125,5.609195667
ZNF532,-0.071831,1.889395333,-0.340607651,0.740745625,0.804071396,-6.549434547,1.865451667,1.937282667
VRK2,-0.057951833,6.524139111,-0.340464751,0.740849863,0.804122446,-6.549486692,6.504821833,6.562773667
LSM2,-0.049226333,8.617654444,-0.34032529,0.740951597,0.804170771,-6.549537562,8.601245667,8.650472
IGF2R,0.059815667,5.581200444,0.340092484,0.741121437,0.804292998,-6.549622436,5.601139,5.541323333
HGSNAT,-0.052306167,4.350904222,-0.339605151,0.74147701,0.804616756,-6.549799918,4.333468833,4.385775
LRGUK,-0.1890387,1.399576867,-0.339493003,0.741558845,0.804643441,-6.549840726,1.336563967,1.525602667
FAM53A,-0.076708333,1.406134111,-0.338615231,0.742199483,0.805276413,-6.550159672,1.380564667,1.457273
TUBA1A,-0.084539,7.517355667,-0.337734892,0.742842202,0.805907675,-6.550478742,7.489176,7.573715
ZFP91,0.050728667,5.639824444,0.337555139,0.742973463,0.805907675,-6.550543792,5.656734,5.606005333
PLK2,0.152209817,1.082270544,0.33752709,0.742993945,0.805907675,-6.55055394,1.13300715,0.980797333
HIRA,-0.067500833,4.048369778,-0.337504228,0.74301064,0.805907675,-6.55056221,4.0258695,4.093370333
HNRNPA0,-0.051612667,6.159921889,-0.33724341,0.743201116,0.806052074,-6.550656522,6.142717667,6.194330333
TMEM139,-0.12130577,-0.46587406,-0.336916532,0.743439859,0.806248797,-6.550774621,-0.506309317,-0.385003547
C17orf107,0.105428317,1.082188711,0.336632552,0.743647295,0.806353855,-6.550877131,1.117331483,1.011903167
VPS16,-0.052586,5.431948,-0.336626841,0.743651467,0.806353855,-6.550879192,5.414419333,5.467005333
GUK1,-0.044672333,8.157208111,-0.335928493,0.744161674,0.806790894,-6.551130914,8.142317333,8.186989667
AK5,-0.102064049,-0.1073721,-0.335851817,0.744217701,0.806790894,-6.551158521,-0.141393449,-0.0393294
NUTM2D,0.115396773,-0.456992651,0.335836262,0.744229067,0.806790894,-6.551164121,-0.41852706,-0.533923833
CD46,-0.058422167,6.244857556,-0.335760929,0.744284115,0.806790894,-6.551191238,6.2253835,6.283805667
BUD13,-0.0584835,5.668383667,-0.335219327,0.744679919,0.807157691,-6.551386014,5.648889167,5.707372667
KSR1,-0.1003885,4.035766,-0.335127472,0.744747055,0.807168217,-6.551419018,4.002303167,4.102691667
SLC35B4,-0.047383,3.622152,-0.334941707,0.744882835,0.807253133,-6.551485736,3.606357667,3.653740667
TULP2,-0.20610855,0.893656467,-0.334433617,0.745254258,0.807593389,-6.551668034,0.824953617,1.031062167
LRRFIP1,-0.040352667,7.140415556,-0.334054479,0.745531459,0.807831498,-6.551803889,7.126964667,7.167317333
TUFM,0.048338833,8.234902556,0.332861039,0.746404276,0.808714908,-6.552230547,8.2510155,8.202676667
MBLAC1,-0.084691833,2.882103444,-0.332353237,0.74677577,0.80905505,-6.552411635,2.853872833,2.938564667
TDRD9,0.14425895,1.480805433,0.332169019,0.746910555,0.80913871,-6.552477263,1.52889175,1.3846328
OR1L4,-0.081340033,-0.701398756,-0.332085551,0.746971629,0.80914251,-6.552506987,-0.7285121,-0.647172067
EPHA2,0.122540504,-0.180828626,0.331706385,0.747249087,0.809380687,-6.552641919,-0.139981791,-0.262522295
PKD1L3,-0.137299933,1.475212844,-0.330934844,0.747813788,0.809929928,-6.552916021,1.4294462,1.566746133
UCN,-0.150668,2.02462,-0.330635172,0.748033165,0.810047638,-6.553022315,1.974397333,2.125065333
SMO,-0.11432896,-0.335904906,-0.330628935,0.74803773,0.810047638,-6.553024527,-0.37401456,-0.2596856
TMSB4X,0.037568333,11.62039222,0.330350409,0.748241648,0.81020604,-6.553123234,11.632915,11.59534667
CCT4,0.045402167,7.631814444,0.330216225,0.748339896,0.810250006,-6.553170759,7.6469485,7.601546333
MTDH,0.0422645,7.606298667,0.330031637,0.748475057,0.810333929,-6.553236106,7.620386833,7.578122333
PEF1,0.060207295,6.571740908,0.329192086,0.749089914,0.810865021,-6.553532866,6.591810007,6.531602712
H6PD,-0.052771671,3.950734194,-0.329042445,0.749199525,0.810865021,-6.553585682,3.933143637,3.985915308
ASPM,-0.067822333,2.203973778,-0.328980413,0.749244965,0.810865021,-6.55360757,2.181366333,2.249188667
GFM1,0.043958667,4.058634778,0.328955463,0.749263241,0.810865021,-6.553616372,4.073287667,4.029329
ZBTB33,0.073763167,4.139708778,0.328925589,0.749285126,0.810865021,-6.553626911,4.1642965,4.090533333
SMDT1,-0.048610167,8.815859222,-0.328889264,0.749311736,0.810865021,-6.553639724,8.799655833,8.848266
ITPRIP,-0.06615,3.976933667,-0.328667811,0.749473968,0.810978145,-6.553717808,3.954883667,4.021033667
EGLN1,-0.043824833,4.761369444,-0.328454318,0.749630382,0.811084955,-6.553793038,4.746761167,4.790586
ZNF418,0.137201688,0.278085992,0.328280112,0.749758021,0.811160618,-6.553854388,0.323819888,0.1866182
COMTD1,0.107064333,7.072293222,0.328091642,0.749896121,0.811218052,-6.553920725,7.107981333,7.000917
NDUFA13,0.038358667,9.063704111,0.328031326,0.749940319,0.811218052,-6.553941948,9.076490333,9.038131667
CLDN10,-0.11676945,-0.641016933,-0.32794952,0.750000266,0.811218052,-6.553970725,-0.679940083,-0.563170633
TMX2,0.04405,6.406216333,0.327892621,0.750041961,0.811218052,-6.553990736,6.420899667,6.376849667
FGF11,0.06258727,0.013679937,0.326670331,0.750937871,0.812124546,-6.554419799,0.03454236,-0.02804491
RHBDF2,-0.062301167,4.588112889,-0.326471592,0.751083579,0.812219633,-6.554489414,4.567345833,4.629647
PGGT1B,-0.058968,3.977457667,-0.32592894,0.751481484,0.81250358,-6.554679287,3.957801667,4.016769667
MYPOP,-0.055773,5.011619333,-0.325899811,0.751502845,0.81250358,-6.554689471,4.993028333,5.048801333
FBXO22,-0.048319,3.571425,-0.325867019,0.751526894,0.81250358,-6.554700934,3.555318667,3.603637667
ZNF761,-0.093931333,3.340601111,-0.325798186,0.751577372,0.81250358,-6.554724991,3.309290667,3.403222
CCDC179,-0.261606567,0.547564922,-0.325700585,0.75164895,0.812518469,-6.554759096,0.460362733,0.7219693
ELOVL1,0.065180664,7.177276503,0.325411493,0.751860978,0.812685167,-6.554860053,7.199003391,7.133822727
SLC25A20,-0.073920667,6.439634556,-0.325254444,0.751976172,0.81274718,-6.554914861,6.414994333,6.488915
HAT1,0.068089667,5.193517111,0.324612153,0.75244735,0.813193907,-6.555138744,5.216213667,5.148124
SETDB1,0.041705859,4.312432679,0.324504119,0.752526613,0.813217042,-6.555176359,4.326334632,4.284628773
NPPA,0.164353676,0.218384353,0.324375523,0.752620966,0.813256053,-6.555221117,0.273168911,0.108815236
CCL27,-0.125624417,-0.584037311,-0.324297209,0.752678429,0.813256053,-6.555248366,-0.625912117,-0.5002877
MAPK9,-0.0859755,4.266994333,-0.32364216,0.75315913,0.813712893,-6.555476033,4.238335833,4.324311333
RHOXF1,-0.120440555,-0.57102277,-0.32299032,0.753637588,0.814167238,-6.555702139,-0.611169621,-0.490729067
TMSB10,0.046491667,13.10248778,0.322409035,0.75406435,0.81456567,-6.555903395,13.117985,13.07149333
PDE6C,0.097977043,-0.133188851,0.322120662,0.754276097,0.814731792,-6.556003105,-0.100529837,-0.19850688
RNF220,0.055130931,4.878618543,0.321848027,0.754476307,0.814885429,-6.556097294,4.89699552,4.84186459
DDIT4L,-0.183662917,1.770585389,-0.32166588,0.754610079,0.814967289,-6.556160177,1.709364417,1.893027333
SP1,0.0443455,4.591856,0.321042371,0.755068057,0.815399248,-6.556375172,4.606637833,4.562292333
RAB5B,-0.0473635,5.435045667,-0.318671273,0.756810583,0.817218219,-6.55718903,5.419257833,5.466621333
ZNF225,-0.109630867,1.525239289,-0.318475633,0.756954424,0.817310753,-6.557255919,1.488695667,1.598326533
DHX33,-0.060404833,3.068573778,-0.318245427,0.757123691,0.817430724,-6.557334573,3.048438833,3.108843667
A1BG,0.061596333,5.478986222,0.317018597,0.758025991,0.818342038,-6.557752805,5.499518333,5.437922
C11orf58,-0.036005667,6.539414556,-0.316349224,0.758518458,0.818810801,-6.557980331,6.527412667,6.563418333
BLK,-0.210997217,1.438573622,-0.316205428,0.758624266,0.818862132,-6.558029147,1.368241217,1.579238433
LINGO3,-0.13565315,0.0642518,-0.315902832,0.758846939,0.819039589,-6.558131802,0.019034083,0.154687233
ZNF90,-0.124549,1.758851,-0.315632682,0.759045755,0.819170101,-6.558223368,1.717334667,1.841883667
ZNF747,-0.058326167,2.806789222,-0.315525382,0.759124727,0.819170101,-6.558259715,2.787347167,2.845673333
MOB1B,0.042327667,4.239084444,0.315453238,0.759177826,0.819170101,-6.558284147,4.253193667,4.210866
ATP11A,0.05824,4.100361667,0.315421787,0.759200975,0.819170101,-6.558294797,4.119775,4.061535
CRTC2,-0.064776058,5.515111774,-0.314840549,0.759628829,0.819568838,-6.558491416,5.493519755,5.558295813
TREX2,-0.150174313,-0.044691962,-0.313648988,0.760506215,0.820448384,-6.558893383,-0.094750067,0.055424247
HSF4,-0.1168276,1.295967933,-0.313574889,0.760560788,0.820448384,-6.558918331,1.2570254,1.373853
MED6,-0.0591335,5.002362333,-0.313162599,0.760864463,0.820712984,-6.559057035,4.982651167,5.041784667
MAGED2,-0.060863333,6.264480111,-0.313042196,0.760953154,0.820745668,-6.559097508,6.244192333,6.305055667
MTPAP,-0.063001667,2.686443556,-0.312897138,0.761060012,0.820797938,-6.559146248,2.665443,2.728444667
WDR83,0.060923167,4.829285778,0.312626859,0.761259128,0.820949693,-6.559237004,4.8495935,4.788670333
SCT,-0.400063928,0.556536148,-0.312095349,0.76165075,0.821259694,-6.559415254,0.423181505,0.823245433
GTF2H3,0.042831833,4.884973222,0.312078121,0.761663444,0.821259694,-6.559421026,4.8992505,4.856418667
PANK4,0.056055844,3.987015983,0.311650096,0.76197887,0.82153678,-6.559564347,4.005701265,3.949645421
PHEX,0.069701,-0.1888214,0.310468882,0.762849585,0.822374979,-6.559958867,-0.165587733,-0.235288733
DDB1,-0.045788833,4.566293111,-0.310436693,0.762873318,0.822374979,-6.559969598,4.551030167,4.596819
DDX59,-0.055503667,4.903068889,-0.309851981,0.763304463,0.822776651,-6.560164326,4.884567667,4.940071333
KCNK7,-0.061801057,0.374294836,-0.309570122,0.763512326,0.822883672,-6.560258066,0.353694483,0.41549554
GNPNAT1,0.051003333,3.732631222,0.309558586,0.763520834,0.822883672,-6.560261901,3.749632333,3.698629
TEAD1,0.062572367,-0.586351689,0.309036109,0.763906201,0.823173956,-6.560435437,-0.565494233,-0.6280666
CERS2,0.054993126,5.795150331,0.309034612,0.763907305,0.823173956,-6.560435934,5.813481373,5.758488248
B4GALT1,0.0648575,6.007785667,0.308856989,0.764038331,0.823242244,-6.560494864,6.029404833,5.964547333
RUVBL1,0.048410333,4.274332222,0.308789911,0.764087814,0.823242244,-6.56051711,4.290469,4.242058667
GEMIN8,0.0445515,4.838626,0.308349829,0.764412488,0.823528928,-6.560662943,4.8534765,4.808925
C2CD2,0.062174333,2.894603222,0.30622722,0.765979133,0.825121925,-6.561363462,2.915328,2.853153667
NEK8,-0.063007167,2.425291556,-0.306187396,0.766008537,0.825121925,-6.56137656,2.404289167,2.467296333
FGFBP2,-0.253078533,0.513935444,-0.305922183,0.766204365,0.825252203,-6.561463743,0.429575933,0.682654467
AP3D1,0.043331,5.492749667,0.305864574,0.766246905,0.825252203,-6.561482671,5.507193333,5.463862333
BAK1,0.057789,6.161802,0.305663185,0.766395621,0.825349131,-6.561548812,6.181065,6.123276
FOPNL,-0.0611535,5.779224333,-0.305293996,0.766668276,0.825579506,-6.561669951,5.758839833,5.819993333
TMEM63B,-0.055519,3.783168,-0.304581602,0.76719449,0.826082868,-6.561903297,3.764661667,3.820180667
SLC4A10,-0.245806933,2.460623044,-0.304493701,0.767259428,0.826089508,-6.561932052,2.3786874,2.624494333
PATL1,0.038343667,5.652481444,0.304168423,0.767499745,0.826232719,-6.56203839,5.665262667,5.626919
C6orf52,0.2446199,1.551241067,0.304087987,0.767559176,0.826232719,-6.562064668,1.632781033,1.388161133
FAM86B2,-0.088964783,-0.683361989,-0.304045623,0.767590477,0.826232719,-6.562078506,-0.713016917,-0.624052133
TMSB4Y,-0.325887877,0.090075782,-0.303949058,0.767661828,0.826232719,-6.56211004,-0.01855351,0.307334367
SNX16,0.073644167,3.349186444,0.303915874,0.767686348,0.826232719,-6.562120875,3.3737345,3.300090333
CAV2,-0.10444625,-0.4994595,-0.3034451,0.768034234,0.826543848,-6.562274454,-0.534274917,-0.429828667
CDC40,-0.044558333,5.751740444,-0.303027539,0.768342843,0.826812662,-6.562410479,5.736887667,5.781446
UHRF1BP1L,0.039949333,5.090692222,0.302898458,0.768438252,0.82685203,-6.562452491,5.104008667,5.064059333
ASNSD1,0.070070167,3.857572444,0.302053571,0.769062843,0.827460757,-6.562727045,3.880929167,3.810859
CALHM1,0.09378085,-0.6096768,0.300499391,0.770212243,0.828634006,-6.563230126,-0.578416517,-0.672197367
GABRR2,0.063808568,0.498383746,0.300127547,0.770487329,0.828758462,-6.563350112,0.519653268,0.4558447
XPOT,-0.0498165,4.361553667,-0.300097867,0.770509287,0.828758462,-6.563359683,4.344948167,4.394764667
STK32C,-0.086362333,4.568200444,-0.300033626,0.770556816,0.828758462,-6.563380396,4.539413,4.625775333
PCDH11Y,-0.112411005,-0.448614537,-0.300024228,0.770563769,0.828758462,-6.563383425,-0.486084872,-0.373673867
IL19,0.1298337,0.078413267,0.299819665,0.770715122,0.828857824,-6.563449349,0.121691167,-0.008142533
SPTBN4,0.066505145,0.089472007,0.299203531,0.771171051,0.829241369,-6.563647643,0.111640388,0.045135243
FYTTD1,0.047041,5.125867333,0.299155958,0.771206258,0.829241369,-6.563662937,5.141547667,5.094506667
HSD17B13,-0.120008867,-0.150111211,-0.299098543,0.771248749,0.829241369,-6.563681392,-0.190114167,-0.0701053
PCSK4,0.105155722,0.354596909,0.298976012,0.771339434,0.829275439,-6.563720765,0.389648817,0.284493095
VSTM1,0.3043851,1.9573804,0.298724303,0.771525735,0.829412293,-6.563801598,2.0588421,1.754457
PPME1,0.054573333,3.923579556,0.298549452,0.771655159,0.829487986,-6.56385771,3.941770667,3.887197333
TSSC4,-0.058720833,6.296743444,-0.298339697,0.771810428,0.829565225,-6.563924981,6.277169833,6.335890667
MLLT1,-0.069178833,4.497874444,-0.298292928,0.771845049,0.829565225,-6.563939973,4.474814833,4.543993667
CAV1,-0.067378917,-0.622945911,-0.298210281,0.771906232,0.829567551,-6.563966462,-0.64540555,-0.578026633
SPATA7,0.071840667,2.073048111,0.297911683,0.772127295,0.829741686,-6.564062105,2.096995,2.025154333
ARHGEF2,0.043329749,4.943325783,0.297651072,0.772320251,0.829848183,-6.564145503,4.957769033,4.914439284
C9orf24,0.111957667,1.923177444,0.297618358,0.772344474,0.829848183,-6.564155967,1.960496667,1.848539
POMGNT1,0.04799934,4.018961268,0.297346623,0.772545686,0.83000093,-6.564242839,4.034961048,3.986961708
PUS1,0.0517015,3.719075,0.296542483,0.773141235,0.830506934,-6.564499463,3.736308833,3.684607333
SFXN5,0.067262667,2.460322444,0.296390541,0.773253782,0.830506934,-6.564547875,2.482743333,2.415480667
ZNF317,0.050405333,3.699444222,0.296361308,0.773275436,0.830506934,-6.564557187,3.716246,3.665840667
SCRN2,-0.053511833,5.189795778,-0.296347445,0.773285704,0.830506934,-6.564561602,5.1719585,5.225470333
CSNK1D,-0.046658833,5.009648444,-0.296311824,0.773312091,0.830506934,-6.564572947,4.9940955,5.040754333
YIPF5,-0.053353667,5.832984556,-0.296029553,0.773521193,0.830668034,-6.564662797,5.8152,5.868553667
LPP,-0.0453575,4.961060333,-0.295895517,0.773620492,0.830711203,-6.564705432,4.945941167,4.991298667
TSHB,-0.10596156,-0.683351907,-0.295725889,0.773746166,0.830770107,-6.564759363,-0.718672427,-0.612710867
EIF5AL1,0.112687785,-0.20967211,0.295645222,0.773805932,0.830770107,-6.564784998,-0.172109515,-0.2847973
ERLEC1,0.043773167,7.202369444,0.295582154,0.773852662,0.830770107,-6.564805037,7.2169605,7.173187333
GOLGA8Q,-0.141758967,0.190941122,-0.294726542,0.774486698,0.831387278,-6.565076471,0.143688133,0.2854471
TUFT1,0.066136346,0.687700615,0.294514922,0.774643542,0.831492144,-6.565143486,0.709746064,0.643609718
CPTP,0.077461319,4.991412127,0.294424201,0.774710784,0.831500823,-6.5651722,5.017232567,4.939771247
LRRTM2,0.067459305,-0.595450997,0.293751328,0.775209576,0.831913152,-6.565384905,-0.572964562,-0.640423867
FAHD2A,0.042289333,4.100243222,0.293746275,0.775213322,0.831913152,-6.5653865,4.114339667,4.072050333
FBXO17,-0.113927168,0.349684623,-0.293404157,0.775466972,0.832121823,-6.565494463,0.3117089,0.425636068
ZNF618,0.1284356,1.940571733,0.293290329,0.775551372,0.832148861,-6.565530357,1.9833836,1.854948
FABP6,0.083231327,-0.662032216,0.292127393,0.776413824,0.832937826,-6.565896285,-0.63428844,-0.717519767
GPR55,-0.056769463,-0.272193342,-0.292109862,0.776426827,0.832937826,-6.56590179,-0.291116497,-0.234347033
SNTB1,-0.043559,6.409306667,-0.292059138,0.776464452,0.832937826,-6.565917717,6.394787,6.438346
TRIM58,-0.1284088,0.691790267,-0.291372362,0.776973938,0.833420762,-6.566133097,0.648987333,0.777396133
RALA,0.047168667,6.682830444,0.291055557,0.777208998,0.833609284,-6.566232282,6.698553333,6.651384667
TIPRL,0.035687167,6.576898111,0.290784056,0.777410463,0.833736835,-6.5663172,6.588793833,6.553106667
SKP2,0.0497745,3.921268667,0.290735427,0.777446549,0.833736835,-6.566332401,3.937860167,3.888085667
DUS1L,-0.096772,5.680391,-0.290643817,0.777514533,0.83374613,-6.566361032,5.648133667,5.744905667
PACSIN1,-0.174659815,0.01147579,-0.290501919,0.777619838,0.833795442,-6.566405361,-0.046744148,0.127915667
EIF1AX,0.0495635,6.783253333,0.289953699,0.778026729,0.834168093,-6.566576427,6.7997745,6.750211
SMAD2,-0.037495833,3.657067111,-0.289751967,0.778176473,0.834265006,-6.566639295,3.6445685,3.682064333
N6AMT1,-0.077809167,3.101101889,-0.289519035,0.778349388,0.834349146,-6.566711833,3.0751655,3.152974667
MAPK10,0.078610048,-0.131614334,0.289423026,0.778420663,0.834349146,-6.566741715,-0.105410985,-0.184021033
RNF19B,0.067614325,5.694511747,0.289406364,0.778433033,0.834349146,-6.5667469,5.717049856,5.649435531
ANAPC2,-0.050200167,4.131209556,-0.288901936,0.778807548,0.834686916,-6.566903729,4.114476167,4.164676333
C16orf96,0.088445059,-0.445350661,0.288311058,0.779246325,0.8350935,-6.567087094,-0.415868974,-0.504314033
GOLGA2,-0.045975,4.795998,-0.288079635,0.779418199,0.835130738,-6.56715881,4.780673,4.826648
GSG1,0.050379218,-0.356915888,0.287985833,0.779487867,0.835130738,-6.567187863,-0.340122815,-0.390502033
EFCAB13,0.065739,3.061408333,0.287976062,0.779495125,0.835130738,-6.567190888,3.083321333,3.017582333
TNPO1,0.041077167,4.812882778,0.287944279,0.779518731,0.835130738,-6.56720073,4.826575167,4.785498
CAMK1G,-0.075415492,0.145062482,-0.28746914,0.779871662,0.835404736,-6.567347726,0.119923985,0.195339477
SRSF9,0.040251167,7.862662111,0.287439943,0.779893351,0.835404736,-6.567356751,7.876079167,7.835828
SORL1,-0.052099333,3.495861111,-0.285892663,0.781043039,0.836572503,-6.567833741,3.478494667,3.530594
PFKFB1,0.1272139,0.604027733,0.285452311,0.78137034,0.836859303,-6.567969029,0.646432367,0.519218467
WFDC2,-0.16883351,-0.243685673,-0.285227923,0.781537138,0.836974172,-6.568037888,-0.29996351,-0.13113
ZNF347,-0.063917833,1.576920444,-0.284865503,0.781806567,0.837198926,-6.568148993,1.5556145,1.619532333
UBE2J2,-0.047189937,5.673158429,-0.283993549,0.782454915,0.837829381,-6.568415734,5.65742845,5.704618387
GOLGA6L9,-0.077459406,-0.358120488,-0.283484114,0.782833791,0.83812844,-6.568571204,-0.38394029,-0.306480884
C1orf74,-0.060695167,1.807313556,-0.283457664,0.782853464,0.83812844,-6.568579269,1.787081833,1.847777
COPA,-0.034976667,6.431872222,-0.283346016,0.782936508,0.838153507,-6.568613302,6.420213333,6.45519
CRB1,0.075812875,-0.527384925,0.282579446,0.783506757,0.838700097,-6.568846616,-0.502113967,-0.577926841
PGBD5,0.098943617,-0.212538089,0.28248261,0.783578803,0.838713345,-6.568876045,-0.179556883,-0.2785005
CHN1,-0.1844,2.292577333,-0.281955456,0.783971041,0.839034335,-6.569036076,2.231110667,2.415510667
PDHX,-0.048371333,4.829414444,-0.281919125,0.783998076,0.839034335,-6.569047094,4.813290667,4.861662
RAB11B,-0.040273167,7.787505222,-0.281345181,0.784425207,0.839427538,-6.569220973,7.774080833,7.814354
TM2D3,0.039845,4.039748667,0.281064203,0.784634339,0.839587414,-6.569305969,4.053030333,4.013185333
LRRK2,0.0614825,3.05719,0.280918903,0.784742494,0.839600496,-6.56934989,3.077684167,3.016201667
CDCA2,-0.0932685,2.776052667,-0.280887283,0.78476603,0.839600496,-6.569359445,2.744963167,2.838231667
UBE2R2,-0.049313167,6.959642889,-0.280306862,0.78519812,0.839998841,-6.56953465,6.943205167,6.992518333
DCLK3,0.057087508,-0.773186694,0.280007449,0.785421045,0.84017038,-6.569624891,-0.754157525,-0.811245033
EFEMP2,-0.075095633,1.676308911,-0.279930938,0.785478014,0.84017038,-6.569647936,1.651277033,1.726372667
KCNK10,-0.085637933,-0.687477389,-0.279837759,0.785547395,0.840180656,-6.569675993,-0.716023367,-0.630385433
